id,Query,Candidate A,Candidate B,Winner,Comment
740,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,https://linkedin.com/in/ronenolshansky,https://linkedin.com/in/yalouskikh,A,Has more experience 
678,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,https://linkedin.com/in/vlaslezin,https://linkedin.com/in/rita-vinokur-32b52083,B,Has more experience 
679,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,https://linkedin.com/in/nalin-goel,https://linkedin.com/in/ebroder,A,Has more experience ( was not able to locate if candidate received their series b)
499,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,https://linkedin.com/in/thairu,https://linkedin.com/in/meiling-li-276651156,A,Has more experience ( was not able to locate if candidate received their series b)
866,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",https://linkedin.com/in/jacob-soto-692029197,https://linkedin.com/in/brandi-abeyta-msm-b46bb447,B,Has more experience 
652,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",https://linkedin.com/in/madelineboon,https://linkedin.com/in/garrettleahy,A,Has more experience 
493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",https://linkedin.com/in/iampaolacpostiglione,https://linkedin.com/in/luismanuelperez,A,Has more experience 
63,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",https://linkedin.com/in/melody-morales-16b19041,https://linkedin.com/in/jason-huang-401116108,B,Has more experience 
714,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",https://linkedin.com/in/bethany-waldo-77614092,https://linkedin.com/in/bruno-yoffe,A,Has more experience 
318,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",https://linkedin.com/in/rajiseshadri,https://linkedin.com/in/stormy-maratas,B,Has more experience 
289,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",https://linkedin.com/in/luismanuelperez,https://linkedin.com/in/kate-scott-52035116a,A,Has more experience 
811,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",https://linkedin.com/in/blakecain,https://linkedin.com/in/bruno-yoffe,A,Has more experience 
601,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,https://linkedin.com/in/samueldevyver,https://linkedin.com/in/sarah8962,A,Has more experience 
235,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,https://linkedin.com/in/genevievejurvetson,https://linkedin.com/in/piyush-prahladka,B,Has more experience 
899,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",https://linkedin.com/in/alex-bozhenko-7770b632,https://linkedin.com/in/dmitry-ganshin,B,Has more experience 
261,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",https://linkedin.com/in/vasiliy-jigalov,https://linkedin.com/in/vysotskyidev,B,Has more experience 
299,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",https://linkedin.com/in/mikhail-kozlov-phd-0a14035,https://linkedin.com/in/ivan-katkov,A,Has more experience 
527,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",https://linkedin.com/in/cary-g-jones,https://linkedin.com/in/malexer,B,Has more experience 
23,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",https://linkedin.com/in/kirillkliushkin,https://linkedin.com/in/ivan-pashnov,A,Has more experience 
879,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,https://linkedin.com/in/johnfirebaugh,https://linkedin.com/in/zain-i-711280210,B,Has more experience 
820,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",https://linkedin.com/in/pjvillarreal,https://linkedin.com/in/charul-t-857b0120,,Candidate B link is not working 
578,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",https://linkedin.com/in/troybarba,https://linkedin.com/in/pjledorze,A,Has more experience 
327,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",https://linkedin.com/in/johnjung,https://linkedin.com/in/alex-dunlop-39b26889,A,Has more experience 
761,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",https://linkedin.com/in/matte2f,https://linkedin.com/in/smita1,A,Has more experience 
692,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",https://linkedin.com/in/alex-dunlop-39b26889,https://linkedin.com/in/sam-abraham91,B,Has more years of experience 
662,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",https://linkedin.com/in/bryan-chan-53b16312,https://linkedin.com/in/ityaad7,B,Has more years of experience 
67,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",https://linkedin.com/in/mingyang-zhang-8554765,https://linkedin.com/in/pradeep-s-shet-697a4a115,A,Has more experience/Masters degree
411,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",https://linkedin.com/in/catalinoeusebio,https://linkedin.com/in/yang-yang-65aa594b,A,Has more experience 
451,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",https://linkedin.com/in/rajeevbehera,https://linkedin.com/in/kenjikuramoto,B,Has more experience 
617,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/tarrant-moses-b9289919,https://linkedin.com/in/terry-daniels-2432a25a,A,Has more experience 
859,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/sagar-patel-01,https://linkedin.com/in/andrew-shane,A,Has more experience 
436,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/kathleenpoulos,https://linkedin.com/in/peter-longo-a97aa13,A,Has more experience 
59,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",https://linkedin.com/in/philmarks81,https://linkedin.com/in/deborah-golden,A,Has more experience 
753,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,https://linkedin.com/in/rparasiliti,https://linkedin.com/in/eric1a,B,Has more years of experience 
198,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,https://linkedin.com/in/techtiffrecruits,https://linkedin.com/in/nora-shafi-b6665a1b8,B,Less than 3 years of experience 
590,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/thazhmon,https://linkedin.com/in/faviero,B,Has more years of experience 
584,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",https://linkedin.com/in/hanleyweng,https://linkedin.com/in/vikas-bhutani-04804a24,B,Has more years of experience 
973,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",https://linkedin.com/in/jan-newberry,https://linkedin.com/in/pranavijavangula,A,Has more experience 
10,VP of Marketing based in LA with strong understandings of data analytics,https://linkedin.com/in/dani-shalmone,https://linkedin.com/in/stephaniekingho,B,Has more experience 
210,VP of Marketing based in LA with strong understandings of data analytics,https://linkedin.com/in/cameron-heymans-47b5ab38,https://linkedin.com/in/nadia-langha,A,Has recent experience 
626,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,https://linkedin.com/in/anoop-soni,https://linkedin.com/in/nick-lobuglio-5a9312b,B,Has experience with Deloitte
296,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,https://linkedin.com/in/kttucker,https://linkedin.com/in/emilyyee,B,Has experience with Deloitte (Recent)
837,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/pengfeiren,https://linkedin.com/in/ashish-ghatge,A,Has more experience 
902,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/diya-li,https://linkedin.com/in/krithika-swaminathan-920a7713,B,Has more experience 
621,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/bingai1985,https://linkedin.com/in/sheng-wan-873a5123,B,Has more years of experience 
96,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/jeff-c-j-kuo-8429007b,https://linkedin.com/in/kgnandanwar,A,Has more years of experience 
924,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/yuquan-x-983080a1,https://linkedin.com/in/premavn,B,Has more years of experience 
883,a senior UX designer who is in san francisco that has been a founding ux designer,https://linkedin.com/in/marshainteractive,https://linkedin.com/in/thecoreyhunt,A,Has more years of experience 
218,digital marketer manager with experience in the biotech. Only show people from the U.S.,https://linkedin.com/in/monicapmendoza,https://linkedin.com/in/scott-kane-柯世杰-5bb4a739,A,Has more years of experience 
947,engineers with security clearance from top engineering programs. Only show people from the U.S.,https://linkedin.com/in/kevin-oishi-ab865839,https://linkedin.com/in/joshua-snodgrass-a3a4184a,A,Has more years of experience 
382,engineers with security clearance from top engineering programs. Only show people from the U.S.,https://linkedin.com/in/dale-synnes-ba603634,https://linkedin.com/in/brianogbonna,A,"Has more years of experience, top engineering programs"
328,engineers with security clearance from top engineering programs. Only show people from the U.S.,https://linkedin.com/in/mary-karimova-598290337,https://linkedin.com/in/ccook95,A,Has more years of experience
307,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,https://linkedin.com/in/amykloh,https://linkedin.com/in/jamesschwahn,B,Has more experience 
636,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,https://linkedin.com/in/juliet-meyer,https://linkedin.com/in/aaellis,B,Has more experience 
280,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,https://linkedin.com/in/andrewstief,https://linkedin.com/in/abemezrich,B,Has more experience 
741,founder of fintech startup. Only show people from the U.S.,https://linkedin.com/in/haider-naeem,https://linkedin.com/in/ravibalasubramanian,B,Listed as co-founder
513,founders who sold their companies or did an IPO. Only show people from the U.S.,https://linkedin.com/in/luke-mcentee-0872aa132,https://linkedin.com/in/drewhouston,B,Researched and see he sold stocks in dropbox
439,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,https://linkedin.com/in/lionel-mason-mpa,https://linkedin.com/in/mattelhotiby,B,Has more experience 
938,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,https://linkedin.com/in/oscaryih,https://linkedin.com/in/miral-p-b2b53377,B,Has more experience 
604,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",https://linkedin.com/in/naimimami,https://linkedin.com/in/christopher-hemminger-78610221b,B,Has more experience 
660,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",https://linkedin.com/in/jeff-johnson-9487a25,https://linkedin.com/in/cklam12345,B,Has more experience 
221,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/matt-osborn-3340712a,https://linkedin.com/in/egbe-iyamu-86053a160,A,Has more experience 
174,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/radhikaiyengar13,https://linkedin.com/in/sid-mikhail,A,Has more experience 
371,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/jacquelinemartoral,https://linkedin.com/in/radhikaiyengar13,A,Has more experience 
370,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/christina-b-542440146,https://linkedin.com/in/nyezhnyk,B,Has more experience 
107,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/bryan-fuentes,https://linkedin.com/in/mashley,B,Has more experience 
549,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/jeffer1224,https://linkedin.com/in/justin-cook-bb102939,B,Has more experience 
139,product manager social referral and community mechanics in apps. Only show people from the U.S.,https://linkedin.com/in/william-newlon-95b515179,https://linkedin.com/in/product-winston,B,Has more experience 
543,product manager social referral and community mechanics in apps. Only show people from the U.S.,https://linkedin.com/in/duke-yancey-8a0a2b12,https://linkedin.com/in/bryonhart,B,Has more experience 
101,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",https://linkedin.com/in/joseph-zambrano-b4325416a,https://linkedin.com/in/hashimmuhammad,B,Has more experience 
39,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",https://linkedin.com/in/zura-papiashvili123456,https://linkedin.com/in/kachayev,B,"Has more experience. (Do not know if candidate speaks russian, not listed.)"
787,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",https://linkedin.com/in/talaman,https://linkedin.com/in/joshua-gray-65a99549,A,Has more experience. Speaks russian.
542,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",https://linkedin.com/in/dbkaplun,https://linkedin.com/in/vladimir--kharchenko,B,Has more experience. Speaks russian.
589,rust/go engineer with embedded coding experience for AI robotics startup Los Angeles. Only show people from the U.S.,https://linkedin.com/in/ragheb-raad-548262162,https://linkedin.com/in/varun-kamath,B,Has more experience 
